fecha,temp_media,temp_maxima,temp_minima,prcp,humedad,viento,mes,anio,dia,temp_maxima_knn,temp_media_knn,temp_minima_knn,prcp_knn,humedad_knn,viento_knn,pres_knn
2009-07-17,9.65,17.9,1.4,0.1,77.0,3.1,July,2009,4,17.9,9.65,1.4,0.1,77.0,3.1,1016.0822
2009-07-18,9.5,15.0,4.0,1.2,93.0,6.4,July,2009,5,15.0,9.5,4.0,1.2,93.0,6.4,1019.7236833333333
2009-07-19,14.85,16.8,12.9,0.0,85.0,11.4,July,2009,6,16.8,14.85,12.9,0.0,85.0,11.4,1007.42222
2009-07-20,13.8,17.0,10.6,27.5,69.0,10.5,July,2009,0,17.0,13.8,10.6,27.5,69.0,10.5,1013.1451866666666
2009-07-21,12.0,15.0,9.0,63.5,90.0,9.4,July,2009,1,15.0,12.0,9.0,63.5,90.0,9.4,1012.79408
2009-07-22,5.5,9.0,2.0,1.0,80.0,15.3,July,2009,2,9.0,5.5,2.0,1.0,80.0,15.3,1023.8207233333333
2009-07-23,3.4,7.0,-0.2,0.0,68.0,9.3,July,2009,3,7.0,3.4,-0.2,0.0,68.0,9.3,1020.7007199999999
2009-07-24,4.9,10.8,-1.0,0.0,65.0,6.2,July,2009,4,10.8,4.9,-1.0,0.0,65.0,6.2,1018.2333033333334
2009-07-25,7.3,12.8,1.8,0.0,63.0,5.4,July,2009,5,12.8,7.3,1.8,0.0,63.0,5.4,1019.5081666666666
2009-07-26,5.0,12.0,-2.0,0.0,68.0,4.7,July,2009,6,12.0,5.0,-2.0,0.0,68.0,4.7,1023.4229866666668
2009-07-27,10.9,17.0,4.8,0.0,55.0,4.0,July,2009,0,17.0,10.9,4.8,0.0,55.0,4.0,1017.3777666666666
2009-07-28,8.0,13.0,3.0,0.0,66.0,2.4,July,2009,1,13.0,8.0,3.0,0.0,66.0,2.4,1020.4636999999999
2009-07-29,5.6,13.9,-2.7,0.0,53.0,4.2,July,2009,2,13.9,5.6,-2.7,0.0,53.0,4.2,1020.3888199999998
2009-07-30,5.25,12.5,-2.0,0.0,69.0,1.7,July,2009,3,12.5,5.25,-2.0,0.0,69.0,1.7,1024.8896533333334
2009-07-31,4.55,10.3,-1.2,0.0,75.0,6.7,July,2009,4,10.3,4.55,-1.2,0.0,75.0,6.7,1024.1984999999997
2009-08-01,7.05,11.9,2.2,0.0,76.0,5.9,August,2009,5,11.9,7.05,2.2,0.0,76.0,5.9,1028.0422333333333
2009-08-02,10.166666666666666,15.2,5.2,0.0,68.66666666666667,7.5,August,2009,6,15.2,10.166666666666666,5.2,0.0,68.66666666666667,7.5,1015.1777666666667
2009-08-03,9.8,17.6,2.0,0.0,79.0,7.5,August,2009,0,17.6,9.8,2.0,0.0,79.0,7.5,1015.7125666666667
2009-08-04,13.7,18.8,8.6,0.0,77.0,4.7,August,2009,1,18.8,13.7,8.6,0.0,77.0,4.7,1006.0088999999999
2009-08-05,15.0,20.0,10.0,0.0,63.0,5.9,August,2009,2,20.0,15.0,10.0,0.0,63.0,5.9,1011.55554
2009-08-06,10.2,14.8,5.6,0.0,66.0,5.9,August,2009,3,14.8,10.2,5.6,0.0,66.0,5.9,1016.0526133333333
2009-08-07,9.6,11.8,7.4,0.0,80.0,2.6,August,2009,4,11.8,9.6,7.4,0.0,80.0,2.6,1021.3785166666667
2009-08-08,9.1,16.6,1.6,0.0,81.0,2.9,August,2009,5,16.6,9.1,1.6,0.0,81.0,2.9,1023.9459099999999
2009-08-09,8.1,15.8,0.4,0.0,75.0,1.4,August,2009,6,15.8,8.1,0.4,0.0,75.0,1.4,1022.0666466666667
2009-08-10,12.15,21.3,3.0,0.0,52.0,7.3,August,2009,0,21.3,12.15,3.0,0.0,52.0,7.3,1015.1777533333334
2009-08-11,14.0,20.2,7.8,0.0,51.0,7.8,August,2009,1,20.2,14.0,7.8,0.0,51.0,7.8,1017.5778
2009-08-12,16.05,23.3,8.8,0.0,62.0,10.2,August,2009,2,23.3,16.05,8.8,0.0,62.0,10.2,1016.6829666666666
2009-08-13,15.4,19.0,11.8,0.0,61.0,9.7,August,2009,3,19.0,15.4,11.8,0.0,61.0,9.7,1015.5859466666667
2009-08-14,20.45,29.9,11.0,0.0,53.0,14.1,August,2009,4,29.9,20.45,11.0,0.0,53.0,14.1,1012.3333133333332
2009-08-15,24.6,31.2,18.0,15.0,61.0,10.9,August,2009,5,31.2,24.6,18.0,15.0,61.0,10.9,1009.0007066666667
2009-08-16,12.5,18.0,7.0,0.0,71.0,5.9,August,2009,6,18.0,12.5,7.0,0.0,71.0,5.9,1013.9022
2009-08-17,9.3,18.4,0.2,0.0,62.0,1.7,August,2009,0,18.4,9.3,0.2,0.0,62.0,1.7,1018.4334
2009-08-18,10.0,17.0,3.0,0.0,51.0,6.2,August,2009,1,17.0,10.0,3.0,0.0,51.0,6.2,1021.9778
2009-08-19,11.5,13.0,10.0,0.0,61.0,8.3,August,2009,2,13.0,11.5,10.0,0.0,61.0,8.3,1015.7044666666667
2009-08-20,8.6,14.2,3.0,0.0,75.0,3.0,August,2009,3,14.2,8.6,3.0,0.0,75.0,3.0,1018.3081466666666
2009-08-21,8.35,16.0,0.7,0.0,69.0,9.6,August,2009,4,16.0,8.35,0.7,0.0,69.0,9.6,1019.8222300000001
2009-08-22,13.3,18.4,8.2,0.0,68.0,4.1,August,2009,5,18.4,13.3,8.2,0.0,68.0,4.1,1018.0555600000001
2009-08-23,12.2,20.2,4.2,0.0,71.0,3.8,August,2009,6,20.2,12.2,4.2,0.0,71.0,3.8,1012.1222333333334
2009-08-24,13.5,20.0,7.0,0.0,74.0,6.8,August,2009,0,20.0,13.5,7.0,0.0,74.0,6.8,1020.04445
2009-08-25,19.55,26.8,12.3,0.0,65.0,7.6,August,2009,1,26.8,19.55,12.3,0.0,65.0,7.6,1014.4570299999999
2009-08-26,22.4,29.0,15.8,0.0,69.0,7.5,August,2009,2,29.0,22.4,15.8,0.0,69.0,7.5,1011.84442
2009-08-27,23.9,31.0,16.8,0.0,60.0,6.0,August,2009,3,31.0,23.9,16.8,0.0,60.0,6.0,1009.1785266666666
2009-08-28,22.6,30.4,14.8,0.0,58.0,11.2,August,2009,4,30.4,22.6,14.8,0.0,58.0,11.2,1014.2111
2009-08-29,25.7,32.4,19.0,0.0,60.0,8.8,August,2009,5,32.4,25.7,19.0,0.0,60.0,8.8,1009.1222333333334
2009-08-30,28.1,34.2,22.0,1.5,53.0,10.7,August,2009,6,34.2,28.1,22.0,1.5,53.0,10.7,1011.6111466666667
2009-08-31,17.7,23.6,11.8,4.5,88.0,8.6,August,2009,0,23.6,17.7,11.8,4.5,88.0,8.6,1006.1600233333332
2009-09-01,13.8,17.2,10.4,0.0,82.0,10.7,September,2009,1,17.2,13.8,10.4,0.0,82.0,10.7,1018.4829666666668
2009-09-02,13.5,15.6,11.4,3.0,88.0,9.9,September,2009,2,15.6,13.5,11.4,3.0,88.0,9.9,1015.2999866666665
2009-09-03,14.2,16.4,12.0,11.5,77.0,9.1,September,2009,3,16.4,14.2,12.0,11.5,77.0,9.1,1016.0666666666667
2009-09-04,12.75,15.6,9.9,0.0,93.0,2.5,September,2009,4,15.6,12.75,9.9,0.0,93.0,2.5,1015.0348
2009-09-05,14.05,19.2,8.9,0.0,77.0,5.9,September,2009,5,19.2,14.05,8.9,0.0,77.0,5.9,1009.8452333333333
2009-09-06,17.15,22.0,12.3,19.0,78.0,7.6,September,2009,6,22.0,17.15,12.3,19.0,78.0,7.6,1006.95555
2009-09-07,14.1,16.2,12.0,9.8,92.0,6.7,September,2009,0,16.2,14.1,12.0,9.8,92.0,6.7,1012.1333199999999
2009-09-08,9.0,12.0,6.0,0.0,76.0,4.5,September,2009,1,12.0,9.0,6.0,0.0,76.0,4.5,1024.0044466666666
2009-09-09,6.3,12.6,0.0,0.0,69.0,2.6,September,2009,2,12.6,6.3,0.0,0.0,69.0,2.6,1024.9222333333335
2009-09-10,9.599999,17.4,1.8,0.0,58.0,4.3,September,2009,3,17.4,9.599999,1.8,0.0,58.0,4.3,1019.1118333333334
2009-09-11,9.5,16.4,2.6,0.0,58.0,2.7,September,2009,4,16.4,9.5,2.6,0.0,58.0,2.7,1016.9999799999999
2009-09-12,12.0,19.0,5.0,0.0,70.0,5.9,September,2009,5,19.0,12.0,5.0,0.0,70.0,5.9,1018.4933466666668
2009-09-13,13.3,19.6,7.0,0.0,73.0,6.4,September,2009,6,19.6,13.3,7.0,0.0,73.0,6.4,1020.04445
2009-09-14,16.7,22.0,11.4,0.0,79.0,7.5,September,2009,0,22.0,16.7,11.4,0.0,79.0,7.5,1011.9666833333334
2009-09-15,17.8,23.0,12.6,0.0,67.0,4.7,September,2009,1,23.0,17.8,12.6,0.0,67.0,4.7,1014.2859033333334
2009-09-16,15.9,20.0,11.8,0.0,73.0,6.5,September,2009,2,20.0,15.9,11.8,0.0,73.0,6.5,1018.1007066666666
2009-09-17,12.15,14.3,10.0,52.0,90.0,10.9,September,2009,3,14.3,12.15,10.0,52.0,90.0,10.9,1009.2888800000001
2009-09-18,11.05,13.6,8.5,1.7,97.0,9.9,September,2009,4,13.6,11.05,8.5,1.7,97.0,9.9,1011.99705
2009-09-19,12.95,17.9,8.0,0.0,76.0,4.7,September,2009,5,17.9,12.95,8.0,0.0,76.0,4.7,1023.1711133333332
2009-09-20,12.6,22.0,3.2,0.0,62.0,5.1,September,2009,6,22.0,12.6,3.2,0.0,62.0,5.1,1015.03479
2009-09-21,17.7,24.4,11.0,0.0,61.0,7.7,September,2009,0,24.4,17.7,11.0,0.0,61.0,7.7,1016.8488566666666
2009-09-22,12.5,17.0,8.0,5.0,94.0,9.6,September,2009,1,17.0,12.5,8.0,5.0,94.0,9.6,1014.9562666666667
2009-09-23,8.1,14.0,2.2,0.0,73.0,3.3,September,2009,2,14.0,8.1,2.2,0.0,73.0,3.3,1020.9637166666668
2009-09-24,9.35,17.0,1.7,0.0,71.0,6.8,September,2009,3,17.0,9.35,1.7,0.0,71.0,6.8,1019.8414833333333
2009-09-25,13.5,19.0,8.0,0.0,67.0,6.5,September,2009,4,19.0,13.5,8.0,0.0,67.0,6.5,1017.6748466666668
2009-09-26,15.65,22.3,9.0,2.5,65.0,8.9,September,2009,5,22.3,15.65,9.0,2.5,65.0,8.9,1019.3674199999999
2009-09-27,12.3,17.0,7.6,3.7,87.0,9.9,September,2009,6,17.0,12.3,7.6,3.7,87.0,9.9,1016.1303666666666
2009-09-28,6.7,13.0,0.4,0.0,59.0,6.6,September,2009,0,13.0,6.7,0.4,0.0,59.0,6.6,1016.5303966666667
2009-09-29,8.3,15.0,1.6,0.0,65.0,4.7,September,2009,1,15.0,8.3,1.6,0.0,65.0,4.7,1018.4555466666667
2009-09-30,9.4,16.0,2.8,0.0,62.0,9.0,September,2009,2,16.0,9.4,2.8,0.0,62.0,9.0,1013.0
2009-10-01,13.5,16.0,11.0,0.0,80.0,2.4,October,2009,3,16.0,13.5,11.0,0.0,80.0,2.4,1019.8340666666667
2009-10-02,14.3,22.0,6.6,0.0,62.0,4.9,October,2009,4,22.0,14.3,6.6,0.0,62.0,4.9,1015.73402
2009-10-03,15.5,21.0,10.0,0.0,66.0,8.2,October,2009,5,21.0,15.5,10.0,0.0,66.0,8.2,1016.6903833333332
2009-10-04,17.7,22.0,13.4,27.5,75.0,8.4,October,2009,6,22.0,17.7,13.4,27.5,75.0,8.4,1012.7451666666666
2009-10-05,20.8,24.0,17.6,0.0,84.0,6.8,October,2009,0,24.0,20.8,17.6,0.0,84.0,6.8,1016.3222
2009-10-06,14.2,18.0,10.4,0.0,51.0,4.5,October,2009,1,18.0,14.2,10.4,0.0,51.0,4.5,1012.2666466666666
2009-10-07,10.35,16.5,4.2,0.0,55.0,3.6,October,2009,2,16.5,10.35,4.2,0.0,55.0,3.6,1016.46668
2009-10-08,13.5,20.0,7.0,0.0,67.0,5.7,October,2009,3,20.0,13.5,7.0,0.0,67.0,5.7,1018.0748266666666
2009-10-09,13.85,19.9,7.8,0.0,59.0,13.3,October,2009,4,19.9,13.85,7.8,0.0,59.0,13.3,1017.99775
2009-10-10,19.6,24.9,14.3,75.0,82.0,8.5,October,2009,5,24.9,19.6,14.3,75.0,82.0,8.5,1014.31112
2009-10-11,14.85,18.5,11.2,0.0,75.0,4.9,October,2009,6,18.5,14.85,11.2,0.0,75.0,4.9,1016.4570466666668
2009-10-12,13.6,20.0,7.2,0.0,45.0,5.8,October,2009,0,20.0,13.6,7.2,0.0,45.0,5.8,1014.8222466666666
2009-10-13,18.8,26.0,11.6,5.4,53.0,9.3,October,2009,1,26.0,18.8,11.6,5.4,53.0,9.3,1007.9748133333333
2009-10-14,13.6,18.0,9.2,0.4,77.0,3.3,October,2009,2,18.0,13.6,9.2,0.4,77.0,3.3,1011.4192666666667
2009-10-15,10.85,19.0,2.7,0.0,52.0,3.9,October,2009,3,19.0,10.85,2.7,0.0,52.0,3.9,1018.3556
2009-10-16,12.4,20.0,4.8,0.0,55.0,5.2,October,2009,4,20.0,12.4,4.8,0.0,55.0,5.2,1018.5889200000001
2009-10-17,15.0,21.0,9.0,0.0,55.0,4.9,October,2009,5,21.0,15.0,9.0,0.0,55.0,4.9,1014.0666733333334
2009-10-18,15.85,23.0,8.7,0.0,61.0,7.2,October,2009,6,23.0,15.85,8.7,0.0,61.0,7.2,1015.6163
2009-10-19,18.5,23.0,14.0,0.0,73.0,2.4,October,2009,0,23.0,18.5,14.0,0.0,73.0,2.4,1016.3555466666667
2009-10-20,16.9,26.0,7.8,17.6,55.0,4.3,October,2009,1,26.0,16.9,7.8,17.6,55.0,4.3,1010.1222166666666
2009-10-21,15.2,17.4,13.0,13.5,94.0,2.5,October,2009,2,17.4,15.2,13.0,13.5,94.0,2.5,1011.3332866666666
2009-10-22,14.4,22.0,6.8,0.0,73.0,7.9,October,2009,3,22.0,14.4,6.8,0.0,73.0,7.9,1017.63037
2009-10-23,21.6,30.8,12.4,16.0,62.0,7.6,October,2009,4,30.8,21.6,12.4,16.0,62.0,7.6,1006.4444166666666
2009-10-24,14.15,19.3,9.0,0.0,60.0,3.5,October,2009,5,19.3,14.15,9.0,0.0,60.0,3.5,1015.1999966666666
2009-10-25,14.0,21.0,7.0,0.0,59.0,7.4,October,2009,6,21.0,14.0,7.0,0.0,59.0,7.4,1013.7333333333332
2009-10-26,13.8,19.0,8.6,0.0,61.0,8.7,October,2009,0,19.0,13.8,8.6,0.0,61.0,8.7,1022.7088866666667
2009-10-27,16.15,23.0,9.3,0.0,56.0,6.7,October,2009,1,23.0,16.15,9.3,0.0,56.0,6.7,1012.8666333333334
2009-10-28,20.75,28.0,13.5,0.0,60.0,2.2,October,2009,2,28.0,20.75,13.5,0.0,60.0,2.2,1015.1748200000001
2009-10-29,24.6,34.6,14.6,0.0,60.0,10.2,October,2009,3,34.6,24.6,14.6,0.0,60.0,10.2,1010.2933333333334
2009-10-30,28.3,34.8,21.8,0.0,62.0,10.6,October,2009,4,34.8,28.3,21.8,0.0,62.0,10.6,1012.6229666666668
2009-10-31,19.3,21.8,16.8,66.0,91.0,6.3,October,2009,5,21.8,19.3,16.8,66.0,91.0,6.3,1010.2415000000001
2009-11-01,20.95,23.9,18.0,15.0,90.0,11.1,November,2009,6,23.9,20.95,18.0,15.0,90.0,11.1,1005.6007
2009-11-02,22.25,26.0,18.5,6.0,81.0,6.9,November,2009,0,26.0,22.25,18.5,6.0,81.0,6.9,1008.2888833333333
2009-11-03,17.25,22.5,12.0,0.0,55.0,4.5,November,2009,1,22.5,17.25,12.0,0.0,55.0,4.5,1011.6888333333333
2009-11-04,17.4,22.2,12.6,0.0,60.0,4.6,November,2009,2,22.2,17.4,12.6,0.0,60.0,4.6,1015.09705
2009-11-05,19.4,28.0,10.8,0.0,67.0,5.1,November,2009,3,28.0,19.4,10.8,0.0,67.0,5.1,1015.1111000000001
2009-11-06,20.8,24.0,17.6,0.0,87.0,7.3,November,2009,4,24.0,20.8,17.6,0.0,87.0,7.3,1011.9636999999999
2009-11-07,16.0,21.0,11.0,0.0,50.0,4.3,November,2009,5,21.0,16.0,11.0,0.0,50.0,4.3,1016.6888833333333
2009-11-08,16.4,24.0,8.8,0.0,56.0,7.7,November,2009,6,24.0,16.4,8.8,0.0,56.0,7.7,1014.4
2009-11-09,17.25,22.5,12.0,2.0,68.0,2.8,November,2009,0,22.5,17.25,12.0,2.0,68.0,2.8,1012.8999866666667
2009-11-10,14.2,23.4,5.0,0.0,43.0,2.4,November,2009,1,23.4,14.2,5.0,0.0,43.0,2.4,1014.2222500000001
2009-11-11,17.4,26.8,8.0,0.0,39.0,3.7,November,2009,2,26.8,17.4,8.0,0.0,39.0,3.7,1015.1333333333333
2009-11-12,20.3,28.2,12.4,0.0,51.0,7.5,November,2009,3,28.2,20.3,12.4,0.0,51.0,7.5,1010.4222033333332
2009-11-13,23.85,29.9,17.8,38.0,80.0,4.7,November,2009,4,29.9,23.85,17.8,38.0,80.0,4.7,1004.7785533333332
2009-11-14,20.5,25.0,16.0,0.0,69.0,8.8,November,2009,5,25.0,20.5,16.0,0.0,69.0,8.8,1017.2110733333333
2009-11-15,19.35,24.2,14.5,0.0,75.0,3.3,November,2009,6,24.2,19.35,14.5,0.0,75.0,3.3,1013.8637333333332
2009-11-16,19.15,26.7,11.6,2.0,60.0,10.2,November,2009,0,26.7,19.15,11.6,2.0,60.0,10.2,1013.4192166666666
2009-11-17,23.1,26.2,20.0,0.5,80.0,7.9,November,2009,1,26.2,23.1,20.0,0.5,80.0,7.9,1010.7044466666666
2009-11-18,20.15,23.7,16.6,45.0,75.0,8.8,November,2009,2,23.7,20.15,16.6,45.0,75.0,8.8,1008.7666866666667
2009-11-19,20.0,25.0,15.0,0.0,71.0,5.7,November,2009,3,25.0,20.0,15.0,0.0,71.0,5.7,1015.2777966666666
2009-11-20,18.6,25.2,12.0,16.5,57.0,11.1,November,2009,4,25.2,18.6,12.0,16.5,57.0,11.1,1011.0111166666667
2009-11-21,18.3,22.0,14.6,3.5,88.0,4.4,November,2009,5,22.0,18.3,14.6,3.5,88.0,4.4,1009.9711366666667
2009-11-22,20.7,23.4,18.0,1.0,82.0,4.6,November,2009,6,23.4,20.7,18.0,1.0,82.0,4.6,1014.76662
2009-11-23,22.5,27.0,18.0,0.0,83.0,6.0,November,2009,0,27.0,22.5,18.0,0.0,83.0,6.0,1007.4229966666666
2009-11-24,21.75,26.2,17.3,0.0,87.0,6.6,November,2009,1,26.2,21.75,17.3,0.0,87.0,6.6,1012.0444299999999
2009-11-25,25.2,28.0,22.4,0.0,79.0,6.1,November,2009,2,28.0,25.2,22.4,0.0,79.0,6.1,1008.9859200000001
2009-11-26,21.8,27.6,16.0,0.2,51.0,4.5,November,2009,3,27.6,21.8,16.0,0.2,51.0,4.5,1010.7666633333334
2009-11-27,18.65,21.8,15.5,11.0,81.0,4.6,November,2009,4,21.8,18.65,15.5,11.0,81.0,4.6,1014.0111133333334
2009-11-28,20.1,25.2,15.0,19.5,80.0,5.6,November,2009,5,25.2,20.1,15.0,19.5,80.0,5.6,1005.7778
2009-11-29,18.9,22.0,15.8,11.5,99.0,4.1,November,2009,6,22.0,18.9,15.8,11.5,99.0,4.1,1009.2599999999999
2009-11-30,18.4,25.0,11.8,0.0,62.0,4.2,November,2009,0,25.0,18.4,11.8,0.0,62.0,4.2,1011.1111333333333
2009-12-01,19.3,25.8,12.8,1.5,66.0,5.5,December,2009,1,25.8,19.3,12.8,1.5,66.0,5.5,1016.7222333333334
2009-12-02,21.7,27.0,16.4,0.0,60.0,6.8,December,2009,2,27.0,21.7,16.4,0.0,60.0,6.8,1014.6778
2009-12-03,17.0,22.5,11.5,0.0,60.0,4.0,December,2009,3,22.5,17.0,11.5,0.0,60.0,4.0,1019.8444666666666
2009-12-04,14.3,22.0,6.6,0.0,52.0,6.3,December,2009,4,22.0,14.3,6.6,0.0,52.0,6.3,1016.1778
2009-12-05,15.45,18.7,12.2,5.0,95.0,4.0,December,2009,5,18.7,15.45,12.2,5.0,95.0,4.0,1010.8488966666667
2009-12-06,16.55,22.9,10.2,0.0,69.0,2.2,December,2009,6,22.9,16.55,10.2,0.0,69.0,2.2,1014.9525933333334
2009-12-07,16.5,22.0,11.0,0.0,66.0,9.9,December,2009,0,22.0,16.5,11.0,0.0,66.0,9.9,1014.8451699999999
2009-12-08,19.5,25.0,14.0,0.0,66.0,5.5,December,2009,1,25.0,19.5,14.0,0.0,66.0,5.5,1016.5392666666667
2009-12-09,22.0,27.0,17.0,0.0,67.0,3.9,December,2009,2,27.0,22.0,17.0,0.0,67.0,3.9,1009.1444666666666
2009-12-10,23.3,30.0,16.6,0.0,61.0,6.0,December,2009,3,30.0,23.3,16.6,0.0,61.0,6.0,1007.65631
2009-12-11,21.8,25.0,18.6,0.0,71.0,8.9,December,2009,4,25.0,21.8,18.6,0.0,71.0,8.9,1014.5778
2009-12-12,18.6,23.2,14.0,0.0,66.0,0.0,December,2009,5,23.2,18.6,14.0,0.0,66.0,0.0,1016.8859666666667
2009-12-13,19.3,24.8,13.8,0.0,58.0,13.3,December,2009,6,24.8,19.3,13.8,0.0,58.0,13.3,1017.9303666666666
2009-12-14,23.0,28.6,17.4,0.0,60.0,4.5,December,2009,0,28.6,23.0,17.4,0.0,60.0,4.5,1014.6563166666668
2009-12-15,22.3,28.0,16.6,0.0,66.0,8.7,December,2009,1,28.0,22.3,16.6,0.0,66.0,8.7,1014.1155333333332
2009-12-16,22.4,24.8,20.0,0.0,81.0,7.6,December,2009,2,24.8,22.4,20.0,0.0,81.0,7.6,1011.5666666666666
2009-12-17,22.9,27.2,18.6,0.0,67.0,10.2,December,2009,3,27.2,22.9,18.6,0.0,67.0,10.2,1014.56075
2009-12-18,25.0,30.0,20.0,0.0,67.0,9.9,December,2009,4,30.0,25.0,20.0,0.0,67.0,9.9,1012.0888833333333
2009-12-19,25.7,30.2,21.2,37.0,91.0,5.5,December,2009,5,30.2,25.7,21.2,37.0,91.0,5.5,1007.1444333333333
2009-12-20,23.8,27.4,20.2,0.0,72.0,5.2,December,2009,6,27.4,23.8,20.2,0.0,72.0,5.2,1011.5081466666667
2009-12-21,21.95,27.4,16.5,0.0,68.0,5.7,December,2009,0,27.4,21.95,16.5,0.0,68.0,5.7,1012.6999666666667
2009-12-22,25.65,30.0,21.3,10.0,75.0,8.7,December,2009,1,30.0,25.65,21.3,10.0,75.0,8.7,1006.6333666666666
2009-12-23,25.4,28.0,22.8,28.0,83.0,5.4,December,2009,2,28.0,25.4,22.8,28.0,83.0,5.4,1007.58668
2009-12-24,24.5,28.0,21.0,4.0,84.0,7.0,December,2009,3,28.0,24.5,21.0,4.0,84.0,7.0,1011.9888500000001
2009-12-25,22.0,27.0,17.0,33.0,79.0,8.4,December,2009,4,27.0,22.0,17.0,33.0,79.0,8.4,1008.2333666666667
2009-12-26,24.7,27.8,21.6,3.0,86.0,4.1,December,2009,5,27.8,24.7,21.6,3.0,86.0,4.1,1008.7999866666665
2009-12-27,25.1,29.8,20.4,0.0,72.0,7.8,December,2009,6,29.8,25.1,20.4,0.0,72.0,7.8,1013.6748000000001
2009-12-28,24.0,25.6,22.4,2.0,91.0,3.1,December,2009,0,25.6,24.0,22.4,2.0,91.0,3.1,1008.6777666666667
2009-12-29,24.5,29.0,20.0,16.5,81.0,4.0,December,2009,1,29.0,24.5,20.0,16.5,81.0,4.0,1009.02222
2009-12-30,20.25,26.5,14.0,0.0,53.0,5.4,December,2009,2,26.5,20.25,14.0,0.0,53.0,5.4,1013.3777833333334
2009-12-31,20.5,26.0,15.0,0.0,51.0,10.2,December,2009,3,26.0,20.5,15.0,0.0,51.0,10.2,1015.6444333333333
2010-01-01,22.5,26.6,18.4,0.2,81.0,1.9,January,2010,4,26.6,22.5,18.4,0.2,81.0,1.9,1010.6888833333333
2010-01-02,23.85,31.0,16.7,0.0,60.0,4.3,January,2010,5,31.0,23.85,16.7,0.0,60.0,4.3,1010.4674066666666
2010-01-03,25.25,31.5,19.0,43.0,58.0,6.0,January,2010,6,31.5,25.25,19.0,43.0,58.0,6.0,1004.3333366666666
2010-01-04,24.2,29.4,19.0,0.2,85.0,2.2,January,2010,0,29.4,24.2,19.0,0.2,85.0,2.2,1011.7888866666666
2010-01-05,25.75,31.5,20.0,1.5,73.0,7.8,January,2010,1,31.5,25.75,20.0,1.5,73.0,7.8,1011.5970466666668
2010-01-06,22.6,26.8,18.4,0.0,44.0,6.3,January,2010,2,26.8,22.6,18.4,0.0,44.0,6.3,1010.7889
2010-01-07,21.0,26.2,15.8,0.0,47.0,6.1,January,2010,3,26.2,21.0,15.8,0.0,47.0,6.1,1015.0044466666668
2010-01-08,23.25,29.9,16.6,0.0,55.0,3.4,January,2010,4,29.9,23.25,16.6,0.0,55.0,3.4,1011.1222333333334
2010-01-09,25.2,32.2,18.2,0.0,55.0,3.7,January,2010,5,32.2,25.2,18.2,0.0,55.0,3.7,1012.1110866666667
2010-01-10,27.65,33.0,22.3,0.0,63.0,6.3,January,2010,6,33.0,27.65,22.3,0.0,63.0,6.3,1008.76662
2010-01-11,26.6,32.2,21.0,30.0,58.0,11.7,January,2010,0,32.2,26.6,21.0,30.0,58.0,11.7,1006.3777999999999
2010-01-12,23.15,29.3,17.0,0.0,49.0,5.4,January,2010,1,29.3,23.15,17.0,0.0,49.0,5.4,1009.65556
2010-01-13,20.5,29.0,12.0,0.0,44.0,6.6,January,2010,2,29.0,20.5,12.0,0.0,44.0,6.6,1009.8777666666666
2010-01-14,23.0,32.0,14.0,0.0,44.0,3.8,January,2010,3,32.0,23.0,14.0,0.0,44.0,3.8,1011.8444133333333
2010-01-15,26.6,33.0,20.2,0.9,52.0,5.8,January,2010,4,33.0,26.6,20.2,0.9,52.0,5.8,1008.0666666666666
2010-01-16,23.95,26.9,21.0,0.0,70.0,2.8,January,2010,5,26.9,23.95,21.0,0.0,70.0,2.8,1012.6533633333333
2010-01-17,25.85,33.4,18.3,0.0,55.0,5.7,January,2010,6,33.4,25.85,18.3,0.0,55.0,5.7,1007.3222
2010-01-18,25.95,30.1,21.8,23.0,66.0,3.7,January,2010,0,30.1,25.95,21.8,23.0,66.0,3.7,1008.8333166666667
2010-01-19,23.45,26.9,20.0,0.0,76.0,4.4,January,2010,1,26.9,23.45,20.0,0.0,76.0,4.4,1012.0637033333333
2010-01-20,22.65,30.3,15.0,0.0,60.0,3.1,January,2010,2,30.3,22.65,15.0,0.0,60.0,3.1,1013.1333500000001
2010-01-21,27.75,34.5,21.0,0.0,55.0,3.4,January,2010,3,34.5,27.75,21.0,0.0,55.0,3.4,1004.9777333333333
2010-01-22,27.1,34.2,20.0,0.0,66.0,4.5,January,2010,4,34.2,27.1,20.0,0.0,66.0,4.5,1007.3333466666667
2010-01-23,28.95,34.9,23.0,1.3,67.0,3.2,January,2010,5,34.9,28.95,23.0,1.3,67.0,3.2,1009.10815
2010-01-24,26.9,33.8,20.0,0.0,57.0,2.7,January,2010,6,33.8,26.9,20.0,0.0,57.0,2.7,1007.89998
2010-01-25,27.1,33.9,20.3,0.0,43.0,6.9,January,2010,0,33.9,27.1,20.3,0.0,43.0,6.9,1009.84442
2010-01-26,28.55,33.2,23.9,0.0,57.0,5.3,January,2010,1,33.2,28.55,23.9,0.0,57.0,5.3,1009.7888833333333
2010-01-27,28.65,33.8,23.5,0.0,65.0,6.8,January,2010,2,33.8,28.65,23.5,0.0,65.0,6.8,1010.1555833333333
2010-01-28,28.75,33.6,23.9,0.0,65.0,5.8,January,2010,3,33.6,28.75,23.9,0.0,65.0,5.8,1012.0222666666667
2010-01-29,29.4,34.9,23.9,28.5,63.0,6.4,January,2010,4,34.9,29.4,23.9,28.5,63.0,6.4,1006.2555333333333
